Student_ID,Student_Name,Attendance,Study_Hours_per_Day,Internal_marks,Assignments_Avg,Previous_preformance,Performance
S4667,Liam,93.27,1.74,92.37,72.71,88.8,GOOD
S4668,Liam,93.93,1.84,90.21,91.11,85.5,GOOD
S4669,Liam,89.18,3.1,96.48,89.48,56,GOOD
S4670,Maria,70.4,2.6,58.47,90.01,88.9,AVERAGE
S4671,Sara,99.09,5.1,63.23,54.74,80.5,GOOD
S4672,John,68.98,5.98,41.12,91.12,27.8,AVERAGE
S4673,Sara,81.93,1.9,96.58,60.7,17,AVERAGE
S4674,Omar,58.05,4.82,59.76,51.28,30.1,AVERAGE
S4675,Ali,99.02,4.04,64.25,60.89,22.7,AVERAGE
S4676,Liam,85.2,4.22,94.47,73.96,62.3,GOOD
S4677,Sara,87.67,2.32,71.6,87.11,58.5,AVERAGE
S4678,Omar,53.29,1.48,73.97,60.93,59.8,AVERAGE
S4679,Ali,88.17,3.72,50.57,55.65,18.9,AVERAGE
S4680,Ali,88.74,4.06,69.92,82.3,79.2,GOOD
S4681,Liam,83.59,5.82,95.09,99.19,43.4,GOOD
S4682,John,64.6,4.38,73.52,80.04,47.2,AVERAGE
S4683,Emma,74.48,3.22,55.31,84.55,99.7,GOOD
S4684,Maria,55.52,5.98,41.87,78.06,28.2,AVERAGE
S4685,Sara,73.58,2.86,60.18,89.12,39.4,AVERAGE
S4686,Ali,62.19,1.82,74.36,98.79,67.6,AVERAGE
S4687,Sara,67.45,4.08,42.56,77.21,88,AVERAGE
S4688,Emma,58.13,2.34,76.59,70.84,12.7,AT RISK
S4689,Maria,61.5,5.62,71.4,93.02,73.5,GOOD
S4690,Emma,53.83,3.14,87.01,98.49,91.8,GOOD
S4691,Maria,96,1.74,41.73,56.46,42.3,AVERAGE
S4692,Ahmed,76.52,1.7,86.85,78.91,28.7,AVERAGE
S4693,Maria,69.84,4.24,71.25,89.62,67.8,GOOD
S4694,Liam,76.75,2.82,62.23,76.67,24.6,AVERAGE
S4695,John,81.41,2.82,97.92,70.46,38.4,AVERAGE
S4696,Emma,96.09,4.06,49.61,82.76,89.7,GOOD
S4697,Ali,58.93,2.1,72.48,63.51,59,AVERAGE
S4698,Liam,64.78,1.72,59.26,67.46,9.5,AT RISK
S4699,Ahmed,98.79,4.28,71.65,99.61,33,AVERAGE
S4700,John,68.56,1.02,73.14,81.82,62.7,AVERAGE
S4701,Sara,51.13,5.54,45.37,93.65,48.1,AVERAGE
S4702,Liam,57.38,1.92,79.67,90.39,66,AVERAGE
S4703,Emma,51.32,3.24,78.07,82.61,76.1,AVERAGE
S4704,Omar,99.5,2.06,86.17,92.04,48.1,GOOD
S4705,Omar,63.94,2.1,45.44,64.36,98.7,AVERAGE
S4706,Ali,96.18,5.18,57.84,81.86,91.5,GOOD
S4707,Maria,99.79,3.92,79.01,79.53,6,AVERAGE
S4708,Ali,79.99,2.56,48.2,81.12,26.6,AVERAGE
S4709,Omar,51.66,2.26,80.66,58.43,30.1,AVERAGE
S4710,Sara,54.08,2.06,43.54,63.86,18.4,AT RISK
S4711,Ahmed,74.08,3.78,60.1,64.33,31.2,AVERAGE
S4712,Ahmed,70.31,4.66,90.8,80.1,42.5,AVERAGE
S4713,Emma,80.31,2.26,86.46,98.63,5.2,AVERAGE
S4714,Ahmed,71.94,2.66,78.69,97.7,12.7,AVERAGE
S4715,Emma,96.7,4.6,92.23,61.36,9.6,AVERAGE
S4716,Liam,76.74,4.68,82.56,65.24,4.6,AVERAGE
S4717,Emma,84.69,2.04,71.16,51.8,48.1,AVERAGE
S4718,Liam,94.82,2.92,98.78,69.94,33.4,AVERAGE
S4719,Emma,57.34,5.34,81.69,91.73,93.5,GOOD
S4720,Omar,61.49,4.7,76.08,95.79,10.3,AVERAGE
S4721,Omar,55.37,1.82,64.53,61.82,92.6,AVERAGE
S4722,Maria,56.98,2.92,94.14,63.29,8.7,AVERAGE
S4723,Liam,75.63,5.86,57.74,61.04,61.9,AVERAGE
S4724,John,66.06,3.62,40.55,67.51,24.8,AT RISK
S4725,Liam,71.16,4.6,51.8,90.24,82.7,GOOD
S4726,Emma,99.12,1.46,46.57,82.34,6.1,AT RISK
S4727,Emma,57.84,5.16,59.14,89.3,95.3,GOOD
S4728,John,77.04,4.02,89.55,79.15,4.7,AVERAGE
S4729,Ali,54.94,1.88,79.09,62.89,24.1,AT RISK
S4730,Emma,65.92,2.9,50.14,61.4,46.4,AVERAGE
S4731,Maria,76.38,1.42,87.33,50.45,75.6,AVERAGE
S4732,Ahmed,97.33,4.88,70.25,89.05,95.1,GOOD
S4733,Ahmed,69.56,4.72,70.76,92.36,42.8,AVERAGE
S4734,Sara,53.25,3.46,61.73,88.41,75.7,AVERAGE
S4735,Sara,69.41,3.26,91.88,53.72,72.7,AVERAGE
S4736,Ahmed,57.29,3.32,59.1,88.11,57.1,AVERAGE
S4737,Ahmed,61.5,1.18,45.65,52.29,69.1,AVERAGE
S4738,Omar,80.9,2.84,58.16,55.28,3.8,AT RISK
S4739,Maria,53.37,1.64,82.92,72.02,44.2,AVERAGE
S4740,John,73.24,1.92,79.45,73.81,78.6,AVERAGE
S4741,Sara,80.47,5.82,51.28,90.81,47.4,AVERAGE
S4742,Omar,71.09,2.3,46.71,83.98,87.4,AVERAGE
S4743,Omar,50.96,3.42,79.65,57.67,83.4,AVERAGE
S4744,John,99.28,5.44,80.58,61.31,86.3,GOOD
S4745,Omar,68.36,3.06,61.97,64.28,13,AT RISK
S4746,Liam,88.93,3.64,90.57,56.18,24.4,AVERAGE
S4747,Maria,66.28,1.84,98.69,64.38,3,AVERAGE
S4748,Ahmed,73.75,2.42,52.34,86.43,98.3,AVERAGE
S4749,Emma,69.42,3.54,74.62,62.07,23.6,AVERAGE
S4750,John,67.13,2.82,40.32,91.77,36.7,AVERAGE
S4751,Ahmed,51.09,1.2,82.78,73.48,27.5,AVERAGE
S4752,Ahmed,68,3,64.86,66.15,4,AT RISK
S4753,Ali,94.47,5.08,51.6,70.62,26.1,AVERAGE
S4754,Liam,84.52,1.58,85.13,85.47,9.8,AVERAGE
S4755,John,57.27,1.1,88.64,75.84,39.4,AVERAGE
S4756,Omar,79.56,1.6,46.67,50.36,96.7,AVERAGE
S4757,Emma,94.61,4.44,42.46,96.12,69.8,AVERAGE
S4758,John,85,4.98,60.04,53.3,70.7,AVERAGE
S4759,Omar,57.43,1.24,77.56,96.93,45.3,AVERAGE
S4760,Ahmed,93.39,5.44,87.61,51.41,81.1,GOOD
S4761,Emma,65.08,4.14,72.76,88.55,90.8,GOOD
S4762,Omar,72.7,3.6,74.84,76.73,96.2,GOOD
S4763,Maria,76.31,2.26,87.99,75.29,9.9,AVERAGE
S4764,Omar,92.53,2.86,71.73,53.64,88,GOOD
S4765,Ali,96.58,5.74,76.67,61.94,22.5,AVERAGE
S4766,Liam,96.48,5.56,70.97,88.88,39.7,GOOD
S4767,Ahmed,50.4,4.12,92.83,94.56,34.5,AVERAGE
S4768,Omar,96.09,3.9,54.13,76.46,67.5,AVERAGE
S4769,Liam,52.72,2.06,55.84,67.67,59.8,AVERAGE
S4770,Sara,63.29,5.76,47.68,53,10.9,AT RISK
S4771,Sara,75.75,4.78,89.17,84.11,78.3,GOOD
S4772,Liam,74,2.92,64.71,63.92,44,AVERAGE
S4773,Liam,80.24,5.08,60.87,52.75,0.2,AT RISK
S4774,Ali,73.97,2.06,98.88,83.29,41.5,AVERAGE
S4775,Maria,96.72,2.06,95.61,74.29,51.6,GOOD
S4776,Ahmed,62.03,4.96,98.32,50.6,6.9,AVERAGE
S4777,John,63.7,3.8,48.54,55.55,15.1,AT RISK
S4778,Ali,96.04,3.78,93.48,84.96,99.4,EXCELLENT
S4779,Maria,53.84,3.86,59.72,53.18,87.1,AVERAGE
S4780,Liam,80.48,1.62,40.76,93.3,13.3,AT RISK
S4781,John,84.09,2.74,63.48,65.57,58,AVERAGE
S4782,Liam,75.28,3.86,70.55,54.43,37.9,AVERAGE
S4783,Liam,84.71,2.24,46.49,87.99,54.4,AVERAGE
S4784,Sara,58.64,3.52,72.26,76.22,47.1,AVERAGE
S4785,Sara,92.63,3.78,89.17,65.33,4.8,AVERAGE
S4786,John,57,5.72,62.66,70.3,31.5,AVERAGE
S4787,Ali,70.04,2.22,61.16,51.07,12.6,AT RISK
S4788,Sara,53.76,3.2,60.33,83.13,48.9,AVERAGE
S4789,Ahmed,77.26,5.9,95.39,68.29,90.7,GOOD
S4790,Liam,83.49,1.94,42.93,85.7,99.6,AVERAGE
S4791,Emma,97.06,4.9,66.7,81.41,94.4,GOOD
S4792,Omar,86.97,1.88,55.88,82.56,98.6,GOOD
S4793,John,77.06,5.26,93.63,89.64,1.5,AVERAGE
S4794,John,96.63,3.44,45.76,81.56,72.9,AVERAGE
S4795,Sara,73.92,5.86,64.69,70.94,27.3,AVERAGE
S4796,Ali,78.06,1.86,64.41,69.5,86.6,AVERAGE
S4797,Liam,79.8,4.44,93.3,55.98,81.4,GOOD
S4798,Ahmed,70.5,4.48,52.93,88.97,42.4,AVERAGE
S4799,Ali,91.92,4.6,78.69,88.06,47.3,GOOD
S4800,Maria,59.26,1.5,48.06,62.31,26.5,AT RISK
S4801,Maria,77.74,2.44,97.24,93.13,28.9,AVERAGE
S4802,Emma,86.11,2.7,75.58,79.45,98.1,GOOD
S4803,Sara,95.2,2.62,77.58,73.93,88.9,GOOD
S4804,Sara,94.2,4.38,66.03,50.87,19.2,AVERAGE
S4805,Sara,75.44,1.28,60.54,69.14,27.6,AT RISK
S4806,Emma,82.16,4.66,52.76,82.03,10.9,AVERAGE
S4807,Maria,69.71,3.64,76.24,54.49,98.9,GOOD
S4808,Ali,73.41,1.86,97.27,72.98,90.7,GOOD
S4809,Emma,95.31,2.14,61.59,99.67,55.2,AVERAGE
S4810,Emma,96.54,1.48,92.99,85.83,69.3,GOOD
S4811,Ali,94.77,3.3,48.93,77.34,74.8,AVERAGE
S4812,Sara,56.92,3.98,96.17,76.65,20.4,AVERAGE
S4813,Ahmed,92.5,3.9,61.03,52.19,93.5,GOOD
S4814,Ali,97.42,5.82,62.78,97.87,52.7,GOOD
S4815,Maria,68.06,2.48,67.77,96.41,9.2,AVERAGE
S4816,John,75.93,4.82,83.09,84.12,39.7,AVERAGE
S4817,Liam,88.95,4.62,83.18,54.95,60.2,GOOD
S4818,John,78.1,1.3,68.78,60.39,35.3,AVERAGE
S4819,Omar,99.67,5.66,71.39,59.2,69.9,GOOD
S4820,Omar,72.79,5.66,41.8,75.98,88.2,AVERAGE
S4821,Emma,85.7,2.98,58.26,60.39,77.2,AVERAGE
S4822,Liam,89.63,3.08,60.76,84.79,64.3,AVERAGE
S4823,John,74.71,5.1,73.52,77.26,51.2,AVERAGE
S4824,Ahmed,92.85,3.48,73.5,50.88,25.4,AVERAGE
S4825,Sara,77.31,5,82.59,87.2,45.5,AVERAGE
S4826,Maria,70.58,1.18,83.02,59.44,29.3,AVERAGE
S4827,Omar,55.39,2.26,54.11,91.24,93.4,AVERAGE
S4828,Ahmed,69.67,1.46,86.21,67.75,90.7,GOOD
S4829,Maria,86.7,3.28,41.18,66.93,15.6,AT RISK
S4830,Maria,96.06,5.28,82.97,50.59,82.3,GOOD
S4831,Sara,62.58,3.84,46.12,99.39,70.3,AVERAGE
S4832,Liam,67.76,3.6,83.78,80.6,97.5,GOOD
S4833,Emma,57.7,2.84,71.63,71.14,46.3,AVERAGE
S4834,John,84.54,1.32,66.24,54.83,72.2,AVERAGE
S4835,Sara,98.01,4.84,81.44,84.96,51.8,GOOD
S4836,Ahmed,82.05,3.86,42.18,64.14,6.9,AT RISK
S4837,Emma,80.85,5.66,53.41,99.41,4.7,AVERAGE
S4838,Ahmed,77.67,3.16,76.99,97.53,12.2,AVERAGE
S4839,Emma,54.42,3,90.83,86.76,29.6,AVERAGE
S4840,Liam,86.48,5.88,62.87,98.55,25.9,AVERAGE
S4841,Omar,80.1,1.7,55.53,55.28,72.8,AVERAGE
S4842,Ahmed,83.07,2.26,71.12,64,71.6,AVERAGE
S4843,Sara,94.94,3.44,77.34,62.66,97.1,GOOD
S4844,Emma,89.2,3.62,65.21,53.6,31,AVERAGE
S4845,Emma,89.05,3.74,92.6,98.61,93.8,EXCELLENT
S4846,Maria,96.36,2.06,71.41,53,61.3,AVERAGE
S4847,Maria,99.5,5.64,42.15,92.83,49.5,AVERAGE
S4848,Ali,79.06,4.52,53.38,88.41,66.8,AVERAGE
S4849,Ahmed,55.44,2.3,67.04,68.79,70.3,AVERAGE
S4850,Maria,72.96,2.48,81.86,50.94,17.2,AVERAGE
S4851,Ali,89.38,5.4,53.19,50.3,75.2,AVERAGE
S4852,Omar,51.39,2.9,98.58,60.2,72.5,AVERAGE
S4853,Omar,52.84,3.78,59.11,74.69,99.8,AVERAGE
S4854,Maria,53.36,1.6,71.95,72.9,91.2,AVERAGE
S4855,Ahmed,86.55,2.26,41.14,79.26,68.5,AVERAGE
S4856,Emma,75.06,3.08,93.09,88.6,71.2,GOOD
S4857,John,68.44,4.28,87.33,68.87,94.6,GOOD
S4858,Liam,55.28,2.4,51.73,58.02,96.7,AVERAGE
S4859,Ahmed,86.61,5.76,95.99,90,82.7,EXCELLENT
S4860,Liam,66.05,2.1,58.95,66.63,76.7,AVERAGE
S4861,Sara,63.27,4.9,81.53,64.34,11.1,AVERAGE
S4862,Omar,82.62,2.82,89.14,88.22,83,GOOD
S4863,Maria,77.95,5.16,84.45,96.71,25.3,AVERAGE
S4864,Maria,68.12,5.62,95.05,95.75,56.4,GOOD
S4865,Liam,82.07,1.94,91.86,56.87,40.5,AVERAGE
S4866,Emma,63.56,3.46,99.68,75.16,34.6,AVERAGE
S4867,Liam,89.74,1.78,50.96,54.64,31,AT RISK
S4868,Sara,61.47,4.52,58.29,98.05,85.5,GOOD
S4869,Emma,57.94,5.16,78.17,60.76,76.9,AVERAGE
S4870,Sara,89.12,2.94,83.98,59.87,52.3,AVERAGE
S4871,John,85.39,2.98,72.08,94.44,66.4,GOOD
S4872,Omar,59.13,2.02,44.44,98.39,98.5,AVERAGE
S4873,Maria,55.81,2.54,90.5,84.88,39.8,AVERAGE
S4874,Maria,91.92,2.62,97.65,56.05,55.1,AVERAGE
S4875,John,88.83,1.78,64.33,74.29,53.4,AVERAGE
S4876,Ali,66.36,2.54,53.49,90.83,93.6,AVERAGE
S4877,Omar,82.91,5.54,41.16,78.62,35.2,AVERAGE
S4878,Emma,56.21,2.62,54.24,56.63,98.6,AVERAGE
S4879,John,75.35,2.38,82,58.59,30.5,AVERAGE
S4880,Emma,50.94,2.92,94.7,93.21,10.9,AVERAGE
S4881,Liam,69.58,5.8,45.61,76.35,19.1,AVERAGE
S4882,Ahmed,53.74,4.82,73.2,85.29,42.6,AVERAGE
S4883,Maria,73.76,2,81.73,68.65,65,AVERAGE
S4884,Emma,71.08,4.76,56.58,76.62,51.7,AVERAGE
S4885,Sara,72.22,4.84,74.19,98.86,37.6,AVERAGE
S4886,Emma,52.27,5.76,82.91,66.49,56.2,AVERAGE
S4887,Ahmed,68.08,5.46,90.26,83.74,83.9,GOOD
S4888,Omar,87.82,1.48,67.15,58.63,83.9,AVERAGE
S4889,Maria,68.45,3.28,84.87,56.09,72.6,AVERAGE
S4890,Liam,85.76,4.52,58.11,89.18,95.2,GOOD
S4891,John,68.47,5.86,52.78,92.21,59,AVERAGE
S4892,Liam,71.16,1.42,51.24,83.42,0.8,AT RISK
S4893,Ahmed,78.19,2.84,61.53,57.91,29.1,AVERAGE
S4894,Maria,97.53,3.46,42.15,62.03,32.8,AVERAGE
S4895,Emma,55.44,3.06,56.98,95.56,54.7,AVERAGE
S4896,Omar,51.65,3.28,79.13,64.44,90.5,AVERAGE
S4897,Ali,80.4,2.84,78.88,90.94,83.8,GOOD
S4898,Omar,97.45,5.86,44.41,64.3,23.2,AVERAGE
S4899,Ali,99.49,5.02,57.24,96.97,51.9,GOOD
S4900,Sara,74.21,4.68,74.17,95.72,65.9,GOOD
S4901,Omar,73.4,3.06,59.11,52.16,98.8,AVERAGE
S4902,Maria,82.25,5.4,65.08,88.52,3.1,AVERAGE
S4903,Ali,77.78,1.46,82.77,58.47,46.4,AVERAGE
S4904,John,81.7,1.72,40.56,60.76,98.8,AVERAGE
S4905,Maria,93.7,5.78,56.58,72.99,97.7,GOOD
S4906,John,87.32,3.84,48.54,78.82,33.1,AVERAGE
S4907,Omar,74.84,1.8,47.66,66.29,0,AT RISK
S4908,John,73.09,5.74,97.54,78.77,58.7,GOOD
S4909,Ali,81.98,5.88,62.59,58.53,86.7,GOOD
S4910,Maria,72.79,5.4,71.63,51.12,32.4,AVERAGE
S4911,Emma,72.89,2.2,84.03,78.56,93.4,GOOD
S4912,Ahmed,50.82,2.4,42.85,75.87,33.3,AT RISK
S4913,Ali,58.7,3.04,54.46,84.48,61,AVERAGE
S4914,Ali,74.43,3.9,89.93,82.49,72.2,GOOD
S4915,Emma,91.13,5.96,91.72,94.87,34.5,GOOD
S4916,Maria,63.94,5.78,62.38,72.97,35.2,AVERAGE
S4917,Maria,76.13,5.6,62.49,50.42,47,AVERAGE
S4918,Liam,67.25,1.44,85.41,81.53,83.5,GOOD
S4919,Omar,55.24,4.78,57.7,83.76,10.1,AT RISK
S4920,John,97.91,5.38,47.03,76.07,63.1,AVERAGE
S4921,Omar,92.73,2.66,55.45,84.47,67.7,AVERAGE
S4922,Emma,53.92,2.1,63.24,66.18,55.8,AVERAGE
S4923,Omar,85.99,4.74,43.13,57.44,93.6,AVERAGE
S4924,Emma,67.38,1.46,68.72,83.23,60.2,AVERAGE
S4925,Maria,99.74,5.7,84.4,62.26,63.5,GOOD
S4926,John,65.12,1.78,70.82,72.82,60,AVERAGE
S4927,Omar,61.94,3.28,44.31,74.58,72.2,AVERAGE
S4928,Ali,78.39,5.92,66.41,73.86,13.5,AVERAGE
S4929,Sara,91.76,5.94,82.53,79.92,89.4,GOOD
S4930,Liam,59.63,4.88,43.49,51.47,4.2,AT RISK
S4931,Ahmed,85.47,5.2,43.59,99.48,64.1,AVERAGE
S4932,Ali,53.07,5.84,62.24,85.82,61.5,AVERAGE
S4933,Maria,95.95,5.64,51.7,71.27,20.8,AVERAGE
S4934,Ahmed,54.05,4.12,96.09,59.57,4.1,AVERAGE
S4935,Sara,95.71,4.68,74.88,54.01,13.9,AVERAGE
S4936,Sara,74.54,3.96,57.24,83.61,27.2,AVERAGE
S4937,John,72.4,3.54,82.29,65.85,88.2,GOOD
S4938,Ahmed,98.67,5.4,62.5,61.47,85.6,GOOD
S4939,John,99.52,4.7,47.93,69,6.4,AVERAGE
S4940,Ali,82.51,5.3,54.23,79.65,28.9,AVERAGE
S4941,Emma,56.36,1.48,78.56,83.59,88.9,AVERAGE
S4942,Emma,75.31,3.88,43.11,82.26,23.7,AVERAGE
S4943,Emma,76.46,2.64,56.36,93.16,99.6,GOOD
S4944,Ahmed,75.72,3.56,52.5,60.94,25.7,AVERAGE
S4945,Emma,78.47,4.06,52.07,81.84,73.9,AVERAGE
S4946,Ali,50.94,5.22,80.97,55.06,41.7,AVERAGE
S4947,John,85.56,1.16,89.55,77.4,13.6,AVERAGE
S4948,Ahmed,85.62,1.82,82.95,79.2,25.5,AVERAGE
S4949,John,55.77,5.6,78.74,60.81,67.5,AVERAGE
S4950,Ahmed,78.51,5.84,94.99,69.58,33.7,AVERAGE
S4951,John,78.42,1.28,43.5,91.36,60.4,AVERAGE
S4952,Sara,84.12,2.66,50.05,57.42,20.6,AT RISK
S4953,John,54.27,1.04,64.86,71.73,44.9,AVERAGE
S4954,Emma,81.33,4.78,62.35,96.64,51.2,AVERAGE
S4955,Sara,64.04,4.4,65.08,75.21,41.3,AVERAGE
S4956,John,75.35,3.82,52.39,86.26,19.8,AVERAGE
S4957,Ahmed,88.67,4.46,48.97,91.34,46.2,AVERAGE
S4958,Ahmed,85.28,3.68,70.55,60.19,69.3,AVERAGE
S4959,Liam,55.95,2.2,95.68,60.91,96.5,GOOD
S4960,Ahmed,79.56,4.78,63.52,87.93,79,GOOD
S4961,Maria,98.46,4.92,42.6,87.67,16.1,AVERAGE
S4962,Ali,57.84,5.28,82.37,53.01,27.3,AVERAGE
S4963,Ahmed,92.65,5.78,57.47,66.12,7.9,AVERAGE
S4964,Sara,85.13,4.74,54.71,69.93,13.6,AVERAGE
S4965,Liam,88.7,1.28,59.46,91.45,25.1,AVERAGE
S4966,Ahmed,64.1,1.1,83.43,71.09,20,AVERAGE
S4967,Maria,64.39,4.7,89.13,96.3,21.4,AVERAGE
S4968,Emma,95.3,1.28,75.28,99.83,23.1,AVERAGE
S4969,Sara,67.99,2.58,59.35,89.04,30.1,AVERAGE
S4970,Maria,53.15,1.68,58.63,83.32,12.6,AT RISK
S4971,Emma,80.03,5.84,47.46,69.59,27.8,AVERAGE
S4972,Omar,56.24,2.58,96,53.35,68.8,AVERAGE
S4973,Omar,89.83,1.28,78.29,78.66,23.6,AVERAGE
S4974,Sara,82.09,5.74,41.62,68.09,17.2,AVERAGE
S4975,John,93.74,4.04,79.74,67.54,6.8,AVERAGE
S4976,Ali,89.24,1.18,66.83,84.39,50,AVERAGE
S4977,Liam,55.61,5.16,98.35,73.18,84.2,GOOD
S4978,Ali,69.05,1.76,89.14,87.6,5.9,AVERAGE
S4979,Maria,88.73,5.02,50.28,69.91,54.2,AVERAGE
S4980,Emma,70.87,4.02,83.21,57.54,65.1,AVERAGE
S4981,Ali,98.62,1.88,69.13,73.07,59.2,AVERAGE
S4982,Emma,86.79,4.76,51.22,97.55,87.8,GOOD
S4983,Emma,50.77,3.28,81.92,90.08,86.6,GOOD
S4984,Maria,94,4.2,72.84,60.29,5.7,AVERAGE
S4985,Maria,55.04,5.34,41.82,69.57,36.1,AVERAGE
S4986,Maria,57.03,2.3,78.8,96.39,67.1,AVERAGE
S4987,Ali,86.72,2.82,78.1,56.18,95.2,GOOD
S4988,Omar,93.25,5.98,48.65,62.7,80.5,GOOD
S4989,Maria,76.82,3.54,60.94,63.11,17.7,AVERAGE
S4990,Liam,64.45,3.8,75.15,78.55,27.9,AVERAGE
S4991,Ali,67.57,2.42,48.33,70.54,76.4,AVERAGE
S4992,Maria,67.14,3.08,91.16,53.99,47.1,AVERAGE
S4993,Ahmed,66.33,3.5,41.65,81.46,54.7,AVERAGE
S4994,Emma,62.15,2.3,46.17,54.95,60.9,AVERAGE
S4995,Liam,80.44,2.2,46.97,80.32,10.3,AT RISK
S4996,Maria,95.02,4,71.69,75.35,85.6,GOOD
S4997,Sara,65.35,1.92,77.21,74.68,86.3,AVERAGE
S4998,Emma,59.33,3.76,64.22,53.37,46.8,AVERAGE
S4999,Emma,91.93,4.54,57.32,81.96,62.7,AVERAGE
S5000,Maria,87.09,2,88.56,71.57,66,GOOD
S5001,Omar,96.54,4.72,44.1,70.56,19,AVERAGE
S5002,John,58.28,2.8,56.82,79.82,11.3,AT RISK
S5003,Omar,57.21,5.96,42.35,80.31,2.1,AT RISK
S5004,Maria,77.07,5.9,40.83,50.75,91.3,AVERAGE
S5005,Emma,80.72,5,61.2,56.26,34.6,AVERAGE
S5006,Liam,74.01,2.72,51.69,61.83,8.6,AT RISK
S5007,Sara,79.95,5.68,56.1,83.9,46.6,AVERAGE
S5008,Liam,59.02,6,89.26,78.84,7.6,AVERAGE
S5009,Liam,73.98,3.32,49.78,87.88,8.5,AT RISK
S5010,Emma,82.9,4.08,86.81,87.03,48.9,GOOD
S5011,Omar,71.64,1.02,80.5,92.66,50.9,AVERAGE
S5012,Sara,83.97,1.22,59.59,68.84,58,AVERAGE
S5013,Ali,72.56,3.5,72.79,67.25,65.6,AVERAGE
S5014,Ahmed,66.68,4.04,66.67,91.55,66.8,AVERAGE
S5015,Emma,65.18,2.56,47.7,61.88,43.3,AT RISK
S5016,Maria,70.55,1.5,94.43,73.06,64.4,AVERAGE
S5017,Ali,51.15,4.92,74.18,59.72,30.5,AVERAGE
S5018,Ahmed,83.43,3.1,92.81,95.69,44.1,GOOD
S5019,Maria,92.26,4.24,89.43,70.39,39.3,AVERAGE
S5020,Liam,67.73,4.26,44.79,60.62,32.9,AVERAGE
S5021,John,52.3,3.74,52.44,84.6,23.9,AT RISK
S5022,Maria,99.34,1.9,48.72,62.23,7.8,AT RISK
S5023,Sara,63.18,4.08,89.85,97.18,50.6,AVERAGE
S5024,Sara,56.33,2.62,91.75,68.38,53.7,AVERAGE
S5025,John,68.49,5.1,71.68,83.23,33.6,AVERAGE
S5026,Ali,86.93,1.96,46.25,67.26,97.6,AVERAGE
S5027,Ahmed,64.7,2.46,48.14,90.36,55.7,AVERAGE
S5028,Maria,78.74,3.2,88.81,94.85,88.9,GOOD
S5029,Sara,70.78,4.7,95.75,89.4,57,GOOD
S5030,Ali,55.89,4.6,51.97,92.42,19,AVERAGE
S5031,John,66.51,2.68,40.67,55.09,97.5,AVERAGE
S5032,Omar,86.24,3.56,59.86,96.2,88.5,GOOD
S5033,Emma,80.6,2.18,41.83,81.22,47.1,AVERAGE
S5034,Omar,55.99,4.86,89.68,93.46,24.3,AVERAGE
S5035,Omar,58.17,1.98,69.49,84.22,22.3,AVERAGE
S5036,Sara,82.04,5.1,78.51,60.09,80.6,GOOD
S5037,Liam,90.67,5.68,64.69,80.48,6.9,AVERAGE
S5038,Liam,67.47,5.96,60.73,54.55,63.8,AVERAGE
S5039,John,79.77,5.28,53.33,84.79,64,AVERAGE
S5040,Maria,58.53,2.1,86.23,70.45,18.2,AVERAGE
S5041,Liam,65.57,3.08,81.73,57.59,70.5,AVERAGE
S5042,Omar,51.01,1.44,61.64,98.96,70.5,AVERAGE
S5043,Liam,88.41,1.82,59.27,95.05,35,AVERAGE
S5044,Omar,70.05,1.24,40.07,94.68,48.3,AVERAGE
S5045,Ahmed,90.81,4.2,43.81,89.44,83.3,GOOD
S5046,Sara,85.42,3.66,77.4,84.6,52.3,AVERAGE
S5047,Sara,91.44,5.58,70.88,82.75,61.8,GOOD
S5048,Maria,64.28,3.32,66.09,55.3,41.3,AVERAGE
S5049,Liam,59.26,4.22,89.65,95.03,15,AVERAGE
S5050,Liam,98.6,3,70.23,94.06,99.8,GOOD
S5051,Emma,85.87,5.14,63.07,87.39,53.2,AVERAGE
S5052,Ali,91.7,5.64,49.68,96.37,33.6,AVERAGE
S5053,Ahmed,50.66,3.16,89.24,77.65,71.4,AVERAGE
S5054,Sara,67.72,1.42,74.57,72.38,62.1,AVERAGE
S5055,Ahmed,87.14,1.82,45.55,98.4,23.3,AVERAGE
S5056,Sara,53.9,4.6,78.93,73.21,87.7,GOOD
S5057,Ahmed,78.37,2.62,65.5,82.07,7.1,AVERAGE
S5058,John,71.45,4.92,88.68,68.65,60.6,GOOD
S5059,Omar,50.88,4.74,95.13,81.82,47.8,AVERAGE
S5060,Sara,61.8,4.48,76.03,86,31.8,AVERAGE
S5061,Ahmed,64.24,5.08,83.9,81.23,82.6,GOOD
S5062,Liam,55.59,4.78,43.4,75.73,65.6,AVERAGE
S5063,Ali,81.58,4.16,73.62,65.01,75.9,GOOD
S5064,John,62.12,1.02,85.32,82.19,41.5,AVERAGE
S5065,John,63.88,3.58,69.81,95.42,94.2,GOOD
S5066,Ali,94.91,3.98,75.61,50.35,34.5,AVERAGE
S5067,Ahmed,73.36,5.8,93.94,56.7,53.1,GOOD
S5068,Liam,69.61,4.26,51.89,55.99,93.4,AVERAGE
S5069,Maria,86.19,3.88,45.89,96.16,8.3,AVERAGE
S5070,Ali,95.48,3.7,81.44,83.14,10.9,AVERAGE
S5071,Ahmed,51.25,1.52,89.37,97.59,99.4,GOOD
S5072,Ali,72.41,3.14,91.03,79.14,97.1,GOOD
S5073,Ali,80.54,1.68,78.5,73.09,77.2,AVERAGE
