Student_ID,Student_Name,Attendance,Study_Hours_per_Day,Internal_marks,Assignments_Avg,Previous_preformance,Performance
S11913,Deepak,88.42,3.08,47.63,41.77,76.18,AVERAGE
S11914,Aadhya,87.72,3.74,45.11,62.97,25.81,AVERAGE
S11915,Aishwarya,71.59,3.05,48.86,51.7,22.66,AVERAGE
S11916,Rahul,63.38,3.34,42.29,45.04,3.49,AT RISK
S11917,Dev,56.96,4.45,60.61,98.43,82.21,GOOD
S11918,Ashwin,50.07,2.45,89.37,49.96,60.75,AVERAGE
S11919,Akshara,55.66,1.11,73.23,65.92,1.58,AVERAGE
S11920,Aishwarya,58.23,3.51,43.9,55.37,22.53,AT RISK
S11921,Ganesh,84.5,1.49,62.5,69.47,83.08,AVERAGE
S11922,Anirudh,90.9,5.79,65.79,86.01,60.21,GOOD
S11923,Arnav,86.85,2.71,50.34,79.58,85.58,GOOD
S11924,Aditya,86.16,1.1,62.38,74.3,14.67,AVERAGE
S11925,Arjun,99.72,3.4,60.21,70.64,95.26,GOOD
S11926,Madhavan,98.13,2.61,69.63,47.91,20.74,AVERAGE
S11927,Kavin,63.44,4.43,81.84,64.15,30.35,AVERAGE
S11928,Kavya,57.26,4.53,68.73,94.32,92.61,GOOD
S11929,Akash,57.66,4.49,44.44,89.23,31.29,AVERAGE
S11930,Krishna,94.78,2.96,43.31,43.88,59.52,AVERAGE
S11931,Nithin,55.12,5.29,93.28,90.43,34.41,GOOD
S11932,Avinash,67.01,1.24,81.69,89.68,73.97,GOOD
S11933,Muthu,76.52,3.35,79.43,88.12,31.14,GOOD
S11934,Rohan,80.67,5.74,94.79,88.89,44.13,GOOD
S11935,Avinash,79.79,3.09,72.49,98.98,8.38,AVERAGE
S11936,Varsha,89.32,5.91,44.42,43.31,92.09,AVERAGE
S11937,Sneha,78.58,4.56,82.86,63.03,90.6,GOOD
S11938,Dharani,92.55,3.05,49.74,98.11,80.42,GOOD
S11939,Ananya,54.23,4.41,79.97,73.16,87.31,GOOD
S11940,Naveen,92.95,5.73,64.04,80.94,60.27,GOOD
S11941,Anirudh,79.5,5.25,41.69,61.71,8.55,AVERAGE
S11942,Aishwarya,61.15,1.98,43.33,52.71,7.06,AT RISK
S11943,Akshara,98.89,5.08,63.56,98.71,78.61,GOOD
S11944,Yash,96.99,2.14,75.67,61.7,51.71,GOOD
S11945,Vasanth,92.29,1.5,50.25,73.65,27.7,AVERAGE
S11946,Monisha,95.58,3.02,46.4,54.63,3.75,AVERAGE
S11947,Diya,69.11,3.96,62.57,98.02,98.4,GOOD
S11948,Shivani,61.39,2.56,88.25,55.5,9.67,AVERAGE
S11949,Ganesh,59.15,5.24,87.04,94.84,36.43,GOOD
S11950,Akash,93.69,2.63,81.05,57.51,68.02,GOOD
S11951,Aryan,91.33,1.6,65.52,96.82,62.31,GOOD
S11952,Surya,99.05,3.49,66.52,62.04,12.64,AVERAGE
S11953,Diya,92.41,4.17,53.56,92.32,62.05,GOOD
S11954,Ananya,81.62,2.38,48.23,75.99,33.64,AVERAGE
S11955,Riya,57.11,5.47,40.95,46.83,17.06,AT RISK
S11956,Srinivas,58.24,1.31,91.61,57.74,61.71,AVERAGE
S11957,Vignesh,73.68,3.98,69.77,85.65,90.04,GOOD
S11958,Bharath,88.39,5.21,40.18,80.05,75.15,GOOD
S11959,Gayathri,58.66,5.05,71.75,61.37,16.25,AVERAGE
S11960,Madhavan,95.78,4.26,55.5,51.72,17.41,AVERAGE
S11961,Aarohi,84.19,1.21,65.64,89.73,46.93,AVERAGE
S11962,Amrita,65.62,1.4,80.34,77.34,2.11,AVERAGE
S11963,Aarav,94.29,3.41,88.58,80.92,2.07,GOOD
S11964,Nikhil,79.93,5.73,82.03,68.74,25.19,GOOD
S11965,Mohan,86.66,1.39,93.78,61.02,10.67,AVERAGE
S11966,Varsha,69.27,5.26,54.08,62.93,54.67,AVERAGE
S11967,Nandini,69.68,5.07,79.68,41.87,4.34,AVERAGE
S11968,Abhinav,50.63,5.77,93.39,96.63,24.35,GOOD
S11969,Sahana,76.9,1.76,58.51,61.99,5.82,AVERAGE
S11970,Isha,88.04,1.52,87.97,68.98,53.05,GOOD
S11971,Shivani,98.44,2.9,96.41,61.43,35.26,GOOD
S11972,Malar,94.61,3.59,78.63,61.31,8.3,AVERAGE
S11973,Sahana,54.35,5.29,49.86,81.14,35.44,AVERAGE
S11974,Pavithra,99.03,5.6,55.65,80.22,0.06,AVERAGE
S11975,Avinash,57.47,2.6,80.8,88.61,82.55,GOOD
S11976,Anjali,52.06,5.12,91.97,44.31,36.37,AVERAGE
S11977,Pranav,87.45,5.19,41.43,92.44,66.59,GOOD
S11978,Anjali,95.29,3.06,59.58,97.4,70.88,GOOD
S11979,Kishore,97.49,3.29,54.01,99.35,55.49,GOOD
S11980,Shreya,91.25,5.41,65.32,47.73,58.88,AVERAGE
S11981,Krishna,60.25,5.38,86.11,69.2,42.86,GOOD
S11982,Shivani,57.7,5.81,70.17,96.34,40.74,GOOD
S11983,Charan,52.95,4.06,71.1,85.54,30.6,AVERAGE
S11984,Sahana,79.1,3.43,76.54,43.61,7.12,AVERAGE
S11985,Gaurav,74.36,5.13,70.94,92.22,34.95,GOOD
S11986,Preethi,55.46,1.4,81.3,90.31,46.25,AVERAGE
S11987,Lakshmi,73.24,5.36,46.42,86.81,13.37,AVERAGE
S11988,Rohan,78.37,2.08,41.37,64.71,90.8,AVERAGE
S11989,Ravi,86.15,3.35,89.61,77.94,0.84,AVERAGE
S11990,Mohan,70.71,4.43,68.73,82.96,22.38,AVERAGE
S11991,Ishaan,65.92,1.14,57.91,63.8,67.98,AVERAGE
S11992,Shivani,83.28,2.95,67.26,87.04,82.35,GOOD
S11993,Yogesh,84.21,2.46,79.01,56.4,47.37,AVERAGE
S11994,Krishna,63.52,1.34,47.3,51.02,58.86,AVERAGE
S11995,Keerthi,50.99,1.84,71.42,91.53,27.3,AVERAGE
S11996,Divya,97.28,1.8,46.64,60.36,95.43,AVERAGE
S11997,Aarohi,87.76,4.76,91.57,43.41,64.42,GOOD
S11998,Varun,60.06,3.02,73.74,89.96,13.15,AVERAGE
S11999,Ishaan,78.28,1.23,88.65,87.94,73.64,GOOD
S12000,Rajesh,79.75,2.11,83.26,88.14,12.78,AVERAGE
S12001,Deepak,56.3,4.62,88.92,60.45,40.34,AVERAGE
S12002,Anirudh,59.58,2.12,60.51,76.19,49.12,AVERAGE
S12003,Shreya,97.84,3.19,48.37,40.83,72.24,AVERAGE
S12004,Zoya,75.4,4.29,93.5,40.14,99.63,GOOD
S12005,Arnav,59.57,5.81,93.08,55.56,37.15,AVERAGE
S12006,Rohan,89.88,1.3,93,71.52,67.57,GOOD
S12007,Anjali,73.53,2.11,99.36,76.02,67.24,GOOD
S12008,Meera,81.92,2.11,75.77,48,18.42,AVERAGE
S12009,Reshma,64.88,5.42,70.75,92.06,64.28,GOOD
S12010,Srinivas,52.9,3.76,87.84,97.57,87.94,GOOD
S12011,Nandini,58.25,4.75,46.61,47.15,55.57,AVERAGE
S12012,Abhinav,98.65,3.3,86.98,89.43,47.98,GOOD
S12013,Chetan,81.18,3.36,88.73,76.85,64.75,GOOD
S12014,Sakshi,91.55,5.87,74.63,70.14,80.68,GOOD
S12015,Pooja,51.08,1.82,63.28,69.34,22.53,AVERAGE
S12016,Reshma,88.27,2.99,79.37,84.99,16.31,GOOD
S12017,Monisha,74.25,5.93,94.9,52.53,65.12,GOOD
S12018,Bhavya,83.27,2.3,49.48,76.54,3.46,AVERAGE
S12019,Vikram,67.91,1.55,58.67,55.68,82.53,AVERAGE
S12020,Riya,81.04,2.48,80.29,45.11,30.21,AVERAGE
S12021,Arjun,51.78,5.18,89.99,73.17,11.1,AVERAGE
S12022,Charan,52.28,5.98,79.12,56.12,76.47,AVERAGE
S12023,Swathi,89.94,4.12,75.45,84.56,22.29,GOOD
S12024,Amrita,56.22,5.95,45.14,79.02,40.14,AVERAGE
S12025,Rohan,50.7,1.89,66.02,53.46,41.39,AVERAGE
S12026,Kavin,95.62,4.15,93.41,91.69,82.02,EXCELLENT
S12027,Lakshmi,63.28,3.96,61.7,60.82,26.44,AVERAGE
S12028,Mohan,79.12,1.66,62.86,82.54,63.32,AVERAGE
S12029,Arnav,91.95,4.08,61.45,56.04,99.86,GOOD
S12030,Diya,87.3,3.68,61.76,51.8,59.94,AVERAGE
S12031,Darshan,52.33,4.78,64.29,91.62,14.1,AVERAGE
S12032,Anjali,78.05,5.15,86.4,95.12,28.33,GOOD
S12033,Deepak,77.09,2.12,67.3,61.12,53.51,AVERAGE
S12034,Sameer,67.5,1.55,76.43,58.9,32.23,AVERAGE
S12035,Dev,87.68,5.62,66.55,82.15,51.66,GOOD
S12036,Rakesh,98.2,4.7,92.43,53.64,54.32,GOOD
S12037,Avinash,57.36,2.81,50.72,91.85,73.55,AVERAGE
S12038,Zoya,57.26,3.68,47.37,40.51,62.29,AVERAGE
S12039,Vignesh,86.74,5.11,64.46,48.53,69.79,AVERAGE
S12040,Anirudh,72.72,1.81,98.46,47.24,21.83,AVERAGE
S12041,Rakesh,89.76,1.01,81.99,59.07,42.32,AVERAGE
S12042,Karthik,57.05,3.73,76.98,91.97,82.51,GOOD
S12043,Harish,51.99,1.47,63.42,78.4,75.22,AVERAGE
S12044,Dhanush,84.9,5.81,57.71,46.45,18.2,AVERAGE
S12045,Priya,99.74,2.02,97.39,44.74,6.4,AVERAGE
S12046,Riya,54.74,4.68,65.62,57.31,65.32,AVERAGE
S12047,Dharani,93.22,4.56,82.67,77.19,44.41,GOOD
S12048,Akash,69.26,1.83,88.63,75.63,41.05,AVERAGE
S12049,Karthik,50.84,1.13,79.45,46.85,2.5,AT RISK
S12050,Ramya,75.5,2.15,53.96,85.65,38.17,AVERAGE
S12051,Shivani,63.94,3.7,57.28,77.94,17.87,AVERAGE
S12052,Varsha,84.67,1.63,41.38,98.98,3.44,AVERAGE
S12053,Keerthi,64.39,5.7,98.16,73.16,39.89,GOOD
S12054,Ashwin,74.09,4.91,90.08,59.64,82.48,GOOD
S12055,Dev,60.03,2.12,64.24,47.16,89.14,AVERAGE
S12056,Ashwin,91.41,1.57,93.55,95.15,23.82,GOOD
S12057,Vidya,96.27,1.34,49.22,42.26,27.5,AVERAGE
S12058,Sahana,70.17,5.1,42.52,60.92,9.86,AVERAGE
S12059,Pavithra,72.44,5.41,48.12,71.84,90.93,AVERAGE
S12060,Jeeva,99.13,3.63,93.01,74.19,6.52,GOOD
S12061,Meera,57.11,3.82,49.63,74.94,93.73,AVERAGE
S12062,Sakshi,90.43,3.11,44.09,83.03,64.14,AVERAGE
S12063,Rajesh,78.36,4.99,51.13,47.7,78.65,AVERAGE
S12064,Pavithra,94.04,5.37,64.9,83.16,22,GOOD
S12065,Sneha,64.62,2.57,69.79,93.37,60.75,AVERAGE
S12066,Preethi,64.81,5.5,54.16,41.83,10.88,AVERAGE
S12067,Meera,66.29,2.21,88.34,42.15,65.87,AVERAGE
S12068,Pranav,50.83,2.1,97.59,99.48,60.04,GOOD
S12069,Preethi,58.49,5.26,57.45,58.72,82.39,AVERAGE
S12070,Naveen,99.73,3.6,95.87,67.3,64.49,GOOD
S12071,Madhavan,62.45,1.26,89.08,58.6,97.15,GOOD
S12072,Riya,51,1.51,93.16,73.39,49.03,AVERAGE
S12073,Kavya,63.93,2.44,43.58,82.69,55.19,AVERAGE
S12074,Dhanush,70.42,1.89,90.04,85.6,7.59,AVERAGE
S12075,Yash,77.39,5.98,75.16,61.32,10.82,AVERAGE
S12076,Sakshi,53.43,4.59,42.3,55.63,17.35,AT RISK
S12077,Nandini,89.52,3.19,85.22,72.8,11.84,AVERAGE
S12078,Kishore,91.28,5.03,54.5,63.06,13.73,AVERAGE
S12079,Aarav,60.66,2.47,87.82,77.33,26.05,AVERAGE
S12080,Ananya,89.92,1.15,77.56,76.69,27.84,AVERAGE
S12081,Yogesh,68.07,2.83,69.54,93.67,69.56,GOOD
S12082,Charan,71.16,2.79,41.4,40.23,48.64,AVERAGE
S12083,Tanvi,96.82,1.7,93.38,46.11,92.7,GOOD
S12084,Aadhya,94.6,4.15,48.85,87.2,34.29,AVERAGE
S12085,Vikram,68.76,2.93,89.78,75.01,6.34,AVERAGE
S12086,Rahul,74.41,2.49,81.29,43.75,84.42,AVERAGE
S12087,Vikram,64.33,4.02,44.17,96.55,84.27,AVERAGE
S12088,Aditya,75.77,4.61,72.53,79.02,36.33,AVERAGE
S12089,Varun,84.1,5.95,97.71,69.16,7.04,GOOD
S12090,Vignesh,54.63,5.43,95.37,86.78,88.09,GOOD
S12091,Kavya,95.99,1.08,48.78,75.76,93.35,AVERAGE
S12092,Akash,85.94,1.76,50.39,62.4,99.72,AVERAGE
S12093,Anusha,54.84,3.73,49.22,57.8,39.1,AVERAGE
S12094,Hari,93.45,3.32,85.37,67.21,12.71,AVERAGE
S12095,Anjali,87.18,5.36,49.65,68.51,37.78,AVERAGE
S12096,Mahesh,65.66,5.07,43.87,82.72,58.56,AVERAGE
S12097,Dharani,76.07,3.64,63.42,68.38,4.33,AVERAGE
S12098,Ashwin,93.01,5.75,98.01,41.1,27.42,GOOD
S12099,Riya,98.41,2.8,58.5,81.08,94.19,GOOD
S12100,Sahana,64.05,4.26,83.45,44.18,4.42,AVERAGE
S12101,Karthik,82.53,4.48,48.64,90.78,15.09,AVERAGE
S12102,Anusha,93.01,3.54,77.27,82.5,58.1,GOOD
S12103,Akshara,99.41,2.08,74.87,75.87,95.77,GOOD
S12104,Manish,53.54,1.77,94.25,67.25,94.03,GOOD
S12105,Mohan,75.18,1.81,82.99,50.33,25.75,AVERAGE
S12106,Zoya,93.68,2.94,47.25,79.3,61.38,AVERAGE
S12107,Deepak,50.16,4.36,64.29,46.57,96.5,AVERAGE
S12108,Divya,71.86,2.55,40.03,76.27,62.97,AVERAGE
S12109,Charan,79.21,5.3,54.46,51,22.16,AVERAGE
S12110,Karthik,76.32,3.98,98.28,75.81,69.36,GOOD
S12111,Reshma,86.64,3.27,67.34,49.07,51.12,AVERAGE
S12112,Reshma,53.28,2.61,92.05,45.67,49.38,AVERAGE
S12113,Keerthi,89.27,1.57,41.42,68.25,48.84,AVERAGE
S12114,Varun,64.16,3.75,92.8,82.59,11.25,AVERAGE
S12115,Manish,91.21,2.89,93.36,54.31,78.94,GOOD
S12116,Meera,70.97,5.81,79.21,69.86,34.7,GOOD
S12117,Dharani,52.15,4.71,46.98,87.93,18.48,AVERAGE
S12118,Kavya,98.2,1.68,92.56,72.97,44.09,GOOD
S12119,Avinash,89.03,3.78,93.99,75.83,64.3,GOOD
S12120,Ishaan,67.39,5.37,52.06,53.21,55.34,AVERAGE
S12121,Surya,63.5,5.7,96.41,47.47,81.91,GOOD
S12122,Ishaan,79.45,5.66,92.86,48.94,84.33,GOOD
S12123,Nandini,99.36,5.09,52.29,98.37,62.06,GOOD
S12124,Anjali,64.51,2.39,63.63,45.2,55.17,AVERAGE
S12125,Arjun,97.41,4.16,60.2,49.09,56.67,AVERAGE
S12126,Isha,66.52,4.55,69.89,52.34,39.31,AVERAGE
S12127,Deepak,85.2,5.17,93.34,87.28,46.93,GOOD
S12128,Surya,69.09,5.43,92.46,63.88,52.67,GOOD
S12129,Varsha,54.25,3.66,50.54,87.45,80.09,AVERAGE
S12130,Madhavan,96.81,2.62,73.07,65.14,74.59,GOOD
S12131,Harish,58.2,3.63,72.04,87.68,19.56,AVERAGE
S12132,Zoya,97.23,5.61,67.02,93.73,97.78,EXCELLENT
S12133,Charan,55.17,3.63,82.88,66.84,96.53,GOOD
S12134,Ravi,63.35,1.7,78.76,99.18,27.92,AVERAGE
S12135,Bhavya,96.05,3.17,56.51,95.97,99.89,GOOD
S12136,Kavin,82.93,4.81,60.89,40.92,52.51,AVERAGE
S12137,Dev,59.47,5.87,93.3,73.85,22.67,GOOD
S12138,Vedant,79.6,3.11,59.55,79.43,72.05,AVERAGE
S12139,Reshma,59.02,4.99,66.65,90.59,4.8,AVERAGE
S12140,Akshara,93.72,2.36,98.37,80.4,68.76,GOOD
S12141,Avinash,52.49,2.82,91.44,81.3,83.5,GOOD
S12142,Pavithra,76.49,2.49,81.94,57.38,35.05,AVERAGE
S12143,Aadhya,53.17,4.39,58.24,89.23,33.46,AVERAGE
S12144,Ganesh,84.75,5.59,77.72,43.8,27.24,AVERAGE
S12145,Shreya,96.79,5.09,78.52,79.44,40.75,GOOD
S12146,Meera,91.55,3.97,64.69,52.12,57.34,AVERAGE
S12147,Ravi,68.59,3.67,42.17,85.93,76.21,AVERAGE
S12148,Rajesh,61.85,5.25,61.99,87.41,88.66,GOOD
S12149,Lakshmi,56.05,5.69,70.49,50.49,54.86,AVERAGE
S12150,Aarav,93.68,4.9,97.01,87.61,47.5,EXCELLENT
S12151,Aryan,54.06,4.28,83.65,90.25,37.47,AVERAGE
S12152,Arjun,81.44,4.98,46.48,43.18,59.53,AVERAGE
S12153,Darshan,68.36,3.44,58.09,65.8,14.49,AVERAGE
S12154,Vikram,99.79,3.12,71.3,51.56,46.7,AVERAGE
S12155,Dharani,75.44,5.82,67.07,47.58,50.88,AVERAGE
S12156,Gaurav,77.44,3.76,40.31,88.21,62.93,AVERAGE
S12157,Ramya,95.89,3.88,96.11,57.59,6.85,GOOD
S12158,Jeeva,98.48,1.59,94.24,78.64,42.97,GOOD
S12159,Madhavan,79.18,3.57,95.42,40.22,76.18,GOOD
S12160,Rohan,89.81,2.89,65.71,44.77,78.4,AVERAGE
S12161,Harini,81.74,2.4,90,76.61,54.32,GOOD
S12162,Tanvi,71.37,5.82,82.51,62.22,87.19,GOOD
S12163,Neha,52.87,5.65,70.7,92.78,75.48,GOOD
S12164,Vikram,85.89,5.89,44.63,44.93,79.73,AVERAGE
S12165,Lakshmi,85.01,2.75,50.07,77.43,79.3,AVERAGE
S12166,Vidya,55.84,4.25,54.29,82.17,72.86,AVERAGE
S12167,Janani,61.5,2.54,93.75,76.67,85.62,GOOD
S12168,Kavin,86.61,3.22,79.92,80.84,9.69,AVERAGE
S12169,Janani,57.49,2.33,98.98,54.96,50.38,AVERAGE
S12170,Rakesh,84.55,3.92,73.99,86.03,82.54,GOOD
S12171,Vidya,85.9,2.44,45.08,73.28,10.93,AVERAGE
S12172,Diya,67.67,2.47,68.67,87.28,15.52,AVERAGE
S12173,Vedant,62.91,3.11,46.71,47.31,40.16,AVERAGE
S12174,Akshara,68.65,1.11,94.08,47.62,56.41,AVERAGE
S12175,Kavya,67.96,5.49,56.71,63.73,72.39,AVERAGE
S12176,Vignesh,80.35,2.11,51.84,63.39,56.08,AVERAGE
S12177,Sameer,87.19,4.15,70.7,47.71,21.66,AVERAGE
S12178,Vasanth,93.09,1.34,88.43,44.87,84.79,GOOD
S12179,Zoya,51.5,2.91,70.62,44.85,26.5,AVERAGE
S12180,Pranav,86.33,1.22,42.29,43.14,85.8,AVERAGE
S12181,Priya,65.71,5.99,84.58,41.99,49.51,AVERAGE
S12182,Zoya,91.93,5.34,42.04,88.47,4.05,AVERAGE
S12183,Muthu,53.79,5.26,76.26,96.1,47.96,GOOD
S12184,Jatin,77.56,2.03,77.02,65.54,65.41,AVERAGE
S12185,Vijay,77.43,3.84,52.51,51.2,88,AVERAGE
S12186,Vignesh,66.33,5.34,66.79,59.7,58.21,AVERAGE
S12187,Aarav,98.52,2.89,40.37,89.11,99.14,GOOD
S12188,Shivani,55.35,1.18,57.02,95.76,38.07,AVERAGE
S12189,Vedant,56.82,3.1,77.16,54.32,24.57,AVERAGE
S12190,Harish,82.21,5.46,57.05,41.84,44.34,AVERAGE
S12191,Anirudh,75.71,1.56,42.86,58.52,65.84,AVERAGE
S12192,Dharani,63.22,1.44,80.46,63.12,9.5,AVERAGE
S12193,Shivani,65.21,3.99,84.54,40.18,9,AVERAGE
S12194,Abhinav,57.85,2.13,91.78,80.89,62.43,GOOD
S12195,Pranav,93.39,2.94,92.53,47.47,38.38,GOOD
S12196,Deepika,78.48,3,69.78,44.91,78.32,AVERAGE
S12197,Vignesh,62.24,4.5,64.44,83.15,26.37,AVERAGE
S12198,Shreya,69.67,1.14,75.15,86.25,43.34,AVERAGE
S12199,Sakshi,95.33,4.3,87.56,51.04,51.5,GOOD
S12200,Darshan,94.34,3.45,68.52,86.11,94.24,GOOD
S12201,Swathi,53.46,3.56,99.71,57.85,0.73,AVERAGE
S12202,Pranav,82.71,4.54,78.25,58.49,21.7,AVERAGE
S12203,Akshara,57.65,4.21,58.49,47.35,9.2,AT RISK
S12204,Karthik,60.54,4.38,87.62,53.59,99.13,GOOD
S12205,Sanjana,93.21,2.5,49.05,42.33,13.22,AVERAGE
S12206,Riya,94.76,5.26,96.15,80.32,82.32,EXCELLENT
S12207,Shivani,54.13,4.08,60.42,91.08,52.01,AVERAGE
S12208,Swathi,93.7,3.3,81.1,42.9,78.24,GOOD
S12209,Tanvi,86.42,3.51,77.52,55.32,30.17,AVERAGE
S12210,Priya,88.79,2.23,45.75,60.77,47.55,AVERAGE
S12211,Varun,89.59,4.94,83.3,63.55,97.79,GOOD
S12212,Akshara,75.36,2.39,58.71,89.45,9.52,AVERAGE
S12213,Akash,97.35,3.9,62.87,42.57,62.07,AVERAGE
S12214,Sakshi,60.02,5.67,45.79,76.85,95.83,AVERAGE
S12215,Vikram,75.25,3.76,88.61,71.94,12.67,AVERAGE
S12216,Varun,65.93,1.19,91.62,90.31,84,GOOD
S12217,Priya,91.12,5.84,48.06,58.35,27.61,AVERAGE
S12218,Kavya,54.14,3.82,88.76,46.11,20.07,AVERAGE
S12219,Hari,71.68,1.91,93.88,47.83,16.65,AVERAGE
S12220,Yash,88.67,3.48,45.84,77.83,73.56,AVERAGE
S12221,Aditya,65.62,2.85,99.85,72.75,3.58,AVERAGE
S12222,Riya,62.02,3.1,40.27,75.54,42.05,AVERAGE
S12223,Janani,63.13,3.42,90.54,48.23,69.69,AVERAGE
S12224,Monisha,85.68,5.14,73.5,42.55,13.96,AVERAGE
S12225,Karthik,64.34,2.2,97.44,73.99,22.41,AVERAGE
S12226,Surya,70.13,4.3,60.29,44.86,15.25,AVERAGE
S12227,Bharath,77.28,4.6,61.65,95.78,2.61,AVERAGE
S12228,Rahul,97.04,5.9,90.42,88.2,45.65,EXCELLENT
S12229,Anjali,89.72,2.57,82.64,50.8,49.68,AVERAGE
S12230,Reshma,59.26,2,76.03,75.87,94.57,GOOD
S12231,Divya,94.15,5.67,78.66,47.92,72.81,GOOD
S12232,Bhavya,92.24,5.76,80.96,96.17,97.02,EXCELLENT
S12233,Rakesh,87.26,4.89,42.87,75.37,75.69,AVERAGE
S12234,Amrita,75.85,2.94,47.07,59.07,97.88,AVERAGE
S12235,Preethi,53.49,5.86,50.88,80.82,24.82,AVERAGE
S12236,Anusha,85.58,3.92,50.61,40.15,16.76,AVERAGE
S12237,Yash,75.92,2.09,90.57,57.27,39.13,AVERAGE
S12238,Anusha,65.49,5.13,63.67,54.05,49.18,AVERAGE
S12239,Akshara,50.5,3.41,69.37,60.77,82.47,AVERAGE
S12240,Anirudh,61.55,1.29,45.36,45.12,54.14,AT RISK
S12241,Rakesh,80.28,4.89,92.24,98.08,95.25,EXCELLENT
S12242,Jatin,55.62,5.08,40.62,68.07,28.85,AVERAGE
S12243,Krishna,82.77,5.28,45,91.38,57.89,AVERAGE
S12244,Tanvi,90.98,1.81,88.73,43.57,65.17,GOOD
S12245,Aishwarya,65.91,2.68,47.84,90.69,15.59,AVERAGE
S12246,Chetan,54.1,4.96,87.6,79.18,78.55,GOOD
S12247,Zoya,56.98,4.81,61.03,80.73,63.94,AVERAGE
S12248,Surya,67.9,5.43,86.57,88.38,19.19,GOOD
S12249,Aadhya,90.67,3.74,43.02,71.56,41.35,AVERAGE
S12250,Reshma,81.71,2.55,60.48,78.04,64.08,AVERAGE
S12251,Yash,93.39,3.05,68.88,93.99,73.34,GOOD
S12252,Meera,99.72,2.47,77.54,47.51,41.74,AVERAGE
S12253,Kavin,60.13,4.21,90.17,43.34,72.25,AVERAGE
S12254,Zoya,84.74,3.47,54.67,98.96,26.07,AVERAGE
S12255,Mahesh,73.33,3.84,79.53,92.89,30.5,GOOD
S12256,Amrita,74.67,4.36,49.11,70.84,1.18,AVERAGE
S12257,Akash,66.28,2.2,87.71,86.85,48.76,GOOD
S12258,Aishwarya,67.13,5.47,95.99,92.92,18.83,GOOD
S12259,Keerthi,83.81,1.23,42.84,68.01,60.21,AVERAGE
S12260,Gaurav,81.04,2.22,44.79,45.88,96.57,AVERAGE
S12261,Priya,65.93,1.62,87.25,68.84,99.97,GOOD
S12262,Jeeva,55.93,3.06,92.81,61.08,37.44,AVERAGE
S12263,Deepak,78.91,5.72,78.89,41.39,73.36,GOOD
S12264,Anusha,86.97,5.13,67.67,97.54,96.07,GOOD
S12265,Priya,77.93,3.47,86.14,82.95,52.34,GOOD
S12266,Bhavya,50.18,3.01,57.98,87.15,33.39,AVERAGE
S12267,Aman,64.12,1.2,99.51,75.81,15.58,AVERAGE
S12268,Ramya,88.93,3.45,90.88,56.15,17.61,AVERAGE
S12269,Arnav,87.13,2.27,93.23,75.08,85.41,GOOD
S12270,Pranav,50.52,1,91.29,80.82,25.9,AVERAGE
S12271,Charan,73.51,5.23,95.97,75.84,27.07,GOOD
S12272,Sneha,71.87,4.61,43.87,47.63,74.67,AVERAGE
S12273,Isha,82.61,5.7,94.52,88.81,83.68,EXCELLENT
S12274,Arjun,56.25,3.34,54.92,57.85,20.84,AVERAGE
S12275,Janani,81.07,3.48,61.55,63.8,68.86,AVERAGE
S12276,Sanjay,97.35,3.8,62.23,73.04,44.66,GOOD
S12277,Aditya,68.59,5.41,53.95,98.66,27.67,AVERAGE
S12278,Deepika,66.87,2.03,66.31,58.75,52.02,AVERAGE
S12279,Vedant,51.41,1.34,70.33,42.51,77.75,AVERAGE
S12280,Chetan,52.87,4.32,48.92,98.35,9.95,AVERAGE
S12281,Nikhil,96.58,3.55,61.57,97.45,7.11,AVERAGE
S12282,Aryan,98.78,3.96,60.89,51.9,91.17,GOOD
S12283,Muthu,50.28,5.44,80.48,89.74,96.34,GOOD
S12284,Anirudh,95.03,5.53,74.85,95.18,52.86,GOOD
S12285,Monisha,58.7,2.89,82.97,40.78,14.36,AVERAGE
S12286,Akash,78.07,4.44,87.04,85.28,7.86,GOOD
S12287,Naveen,83.91,3.46,80.02,50.79,15.6,AVERAGE
S12288,Isha,67.95,3.78,54.47,89.63,28.26,AVERAGE
S12289,Anjali,76.45,5.07,70.13,41.26,68.39,AVERAGE
S12290,Pradeep,81.38,2.4,67.99,81.47,11.02,AVERAGE
S12291,Divya,59.7,1.46,44.44,89.01,13.69,AVERAGE
S12292,Mahesh,99.71,4.41,93.67,42.14,71.3,GOOD
S12293,Vijay,60.19,2.53,45.49,85.42,25.74,AVERAGE
S12294,Pradeep,50.52,2.49,98.59,47.13,21.61,AVERAGE
S12295,Amrita,97.21,1.63,41.9,44.75,58.26,AVERAGE
S12296,Gayathri,71.46,5.76,83.78,95.24,7.88,GOOD
S12297,Rahul,69.93,5.17,57.25,95.38,62.91,GOOD
S12298,Karthik,63.78,4.65,94.28,84.47,1.92,AVERAGE
S12299,Deepika,51.29,3.72,89.44,93.41,23.3,AVERAGE
S12300,Darshan,63.23,1.15,41.5,41,45.05,AT RISK
S12301,Sahana,69.67,5.86,41.32,70.7,63.09,AVERAGE
S12302,Ashwin,76.02,1.98,76.19,92.3,20.38,AVERAGE
S12303,Rakesh,72.88,4.58,48.98,93.57,87.92,GOOD
S12304,Kavin,93.95,3.74,40.85,62.02,91.9,AVERAGE
S12305,Vikram,95.57,2.41,98.07,59.48,48.07,GOOD
S12306,Deepika,65.86,3.28,77.97,82,27.24,AVERAGE
